voyage_id,start_idx,end_idx,dep_time,arr_time,duration_hr,displacement_km,path_len_km,HeadingCum_deg,n_points,valid_flag,invalid_reason,dep_lat,dep_lon,arr_lat,arr_lon,origin_port,destination_port
532,7199,7306,2025-06-25 11:24:48,2025-06-30 01:25:37,110.01361111111112,1987.5153330806338,2118.7437478538313,0.0,108,False,R5_large_time_gap,22.545088,120.34534,34.625778,135.41061,KAOHSIUNG,OSAKA
533,7313,7313,2025-06-30 08:25:38,2025-06-30 08:25:38,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.625767,135.4106,34.625767,135.4106,OSAKA,OSAKA
534,7316,7318,2025-06-30 11:25:37,2025-06-30 13:25:37,2.0,0.0032120171020314945,0.0037324277749411043,0.0,3,False,R0_same_cluster,34.625759,135.41064,34.625774,135.41061,OSAKA,OSAKA
535,7324,7324,2025-06-30 19:25:37,2025-06-30 19:25:37,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.625893,135.41054,34.625893,135.41054,OSAKA,OSAKA
536,7327,7332,2025-06-30 22:25:38,2025-07-01 03:25:38,5.0,0.002745009417814318,0.011697492075791743,0.0,6,False,R0_same_cluster,34.625763,135.41058,34.625763,135.41061,OSAKA,OSAKA
537,7337,7341,2025-07-01 08:25:37,2025-07-01 12:24:33,3.982222222222222,3.7381969212152852,4.6465343006569375,0.0,5,True,,34.625755,135.41061,34.617725,135.37094,OSAKA,OSAKA
538,7346,7363,2025-07-01 17:24:33,2025-07-02 10:24:33,17.0,0.03688295169422223,0.6357795057432666,0.0,18,False,R0_same_cluster,34.617622,135.371,34.617294,135.37094,OSAKA,OSAKA
539,7366,7371,2025-07-02 13:24:33,2025-07-02 18:24:33,5.0,0.19122943599258638,0.343880844901769,0.0,6,False,R0_same_cluster,34.61845,135.371,34.616848,135.37024,OSAKA,OSAKA
540,7374,7378,2025-07-02 21:24:47,2025-07-03 01:25:37,4.013888888888889,6.211070881723946,6.33971400832552,0.0,5,True,,34.616875,135.37077,34.662193,135.41046,OSAKA,AMAGASAKINISHINOMIYA
541,7382,7382,2025-07-03 05:25:37,2025-07-03 05:25:37,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.662186,135.41045,34.662186,135.41045,AMAGASAKINISHINOMIYA,AMAGASAKINISHINOMIYA
542,7385,7386,2025-07-03 08:25:37,2025-07-03 09:25:37,1.0,0.0037806327280349478,0.0037806327280349478,0.0,2,False,R0_same_cluster,34.662182,135.41045,34.662216,135.41045,AMAGASAKINISHINOMIYA,AMAGASAKINISHINOMIYA
543,7389,7390,2025-07-03 12:25:37,2025-07-03 13:25:37,1.0,0.0007783655618830941,0.0007783655618830941,0.0,2,False,R0_same_cluster,34.662193,135.41045,34.662186,135.41045,AMAGASAKINISHINOMIYA,AMAGASAKINISHINOMIYA
544,7396,7402,2025-07-03 19:25:37,2025-07-04 01:25:37,6.0,0.0,0.014305853765998484,0.0,7,False,R0_same_cluster,34.662174,135.41045,34.662174,135.41045,AMAGASAKINISHINOMIYA,AMAGASAKINISHINOMIYA
545,7405,7518,2025-07-04 04:25:37,2025-07-11 04:25:03,167.99055555555555,1852.239925952217,2420.0202333448733,0.0,114,False,R5_large_time_gap,34.662209,135.41049,24.236889,120.43995,AMAGASAKINISHINOMIYA,TAICHUNG
546,7522,7554,2025-07-11 08:25:03,2025-07-12 16:25:11,32.00222222222222,4.620544157029854,12.24149751163339,0.0,33,True,,24.239058,120.44211,24.224548,120.48481,TAICHUNG,TAICHUNG
547,7558,7584,2025-07-12 20:25:11,2025-07-13 22:25:37,26.00722222222222,187.45955012395407,254.461924377134,0.0,27,True,,24.224527,120.4848,22.54785,120.29332,TAICHUNG,KAOHSIUNG
548,7587,7587,2025-07-14 01:25:03,2025-07-14 01:25:03,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.543243,120.34279,22.543243,120.34279,KAOHSIUNG,KAOHSIUNG
549,7590,7603,2025-07-14 04:25:18,2025-07-14 17:25:56,13.010555555555555,0.005892865177679261,0.04464583012643903,0.0,14,False,R0_same_cluster,22.543236,120.34276,22.543262,120.34281,KAOHSIUNG,KAOHSIUNG
550,7608,7617,2025-07-14 22:23:36,2025-07-15 07:23:44,9.002222222222223,0.0062013586025066935,0.0427344911992076,0.0,10,False,R0_same_cluster,22.543236,120.34277,22.543291,120.34276,KAOHSIUNG,KAOHSIUNG
551,7620,7627,2025-07-15 10:20:44,2025-07-15 17:14:44,6.9,0.005088108570852874,0.014453233751616154,0.0,8,False,R0_same_cluster,22.543259,120.3428,22.543232,120.34276,KAOHSIUNG,KAOHSIUNG
552,7632,7632,2025-07-15 22:21:48,2025-07-15 22:21:48,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.543245,120.34278,22.543245,120.34278,KAOHSIUNG,KAOHSIUNG
553,7635,7635,2025-07-16 01:20:44,2025-07-16 01:20:44,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.543232,120.34283,22.543232,120.34283,KAOHSIUNG,KAOHSIUNG
554,7638,7639,2025-07-16 04:20:44,2025-07-16 05:22:28,1.028888888888889,0.004698183239799222,0.004698183239799222,0.0,2,False,R0_same_cluster,22.543224,120.34279,22.543262,120.34281,KAOHSIUNG,KAOHSIUNG
555,7642,7728,2025-07-16 08:20:44,2025-07-21 09:24:21,121.06027777777778,1983.3362596699317,2125.121376623475,0.0,87,False,R5_large_time_gap,22.543329,120.34274,34.611633,135.36134,KAOHSIUNG,OSAKA
556,7731,7732,2025-07-21 12:23:22,2025-07-21 13:22:42,0.9888888888888889,0.008463709640827969,0.008463709640827969,0.0,2,False,R0_same_cluster,34.611839,135.36121,34.611767,135.36124,OSAKA,OSAKA
557,7735,7735,2025-07-21 16:24:21,2025-07-21 16:24:21,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.612053,135.36081,34.612053,135.36081,OSAKA,OSAKA
558,7738,7743,2025-07-21 19:24:21,2025-07-22 00:24:44,5.006388888888889,5.269907772272006,5.926589707229411,0.0,6,True,,34.612175,135.36046,34.633041,135.41217,OSAKA,OSAKA
559,7749,7758,2025-07-22 06:24:44,2025-07-22 15:24:44,9.0,0.0025574868448737073,0.014660222951563261,0.0,10,False,R0_same_cluster,34.633018,135.41216,34.633041,135.41216,OSAKA,OSAKA
560,7761,7761,2025-07-22 18:24:44,2025-07-22 18:24:44,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.633018,135.41214,34.633018,135.41214,OSAKA,OSAKA
561,7764,7769,2025-07-22 21:24:44,2025-07-23 02:24:44,5.0,0.003463709560792776,0.014670319877918399,0.0,6,False,R0_same_cluster,34.63303,135.41216,34.633049,135.41219,OSAKA,OSAKA
562,7772,7774,2025-07-23 05:24:44,2025-07-23 07:24:44,2.0,0.003751598448071872,0.009629927303063831,0.0,3,False,R0_same_cluster,34.633068,135.41214,34.633045,135.41217,OSAKA,OSAKA
563,7777,7779,2025-07-23 10:24:44,2025-07-23 12:24:44,2.0,0.0025574868448737073,0.008577119157853676,0.0,3,False,R0_same_cluster,34.633026,135.41216,34.633049,135.41216,OSAKA,OSAKA
564,7782,7789,2025-07-23 15:24:44,2025-07-23 22:24:44,7.0,0.0035159555896016664,0.027804539718966476,0.0,8,False,R0_same_cluster,34.633053,135.41219,34.633026,135.41217,OSAKA,OSAKA
565,7792,7792,2025-07-24 01:24:44,2025-07-24 01:24:44,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.633026,135.41217,34.633026,135.41217,OSAKA,OSAKA
566,7798,7798,2025-07-24 07:24:44,2025-07-24 07:24:44,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.63303,135.41216,34.63303,135.41216,OSAKA,OSAKA
567,7806,7806,2025-07-24 15:24:44,2025-07-24 15:24:44,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.633045,135.41217,34.633045,135.41217,OSAKA,OSAKA
568,7812,7819,2025-07-24 21:24:44,2025-07-25 04:24:44,7.0,0.003463709661985032,0.04591185518875431,0.0,8,False,R0_same_cluster,34.633026,135.41217,34.633045,135.41214,OSAKA,OSAKA
569,7822,7822,2025-07-25 07:24:44,2025-07-25 07:24:44,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.633034,135.41217,34.633034,135.41217,OSAKA,OSAKA
570,7825,7827,2025-07-25 10:24:44,2025-07-25 12:21:44,1.95,0.014105923991507983,0.014318463828029895,0.0,3,False,R0_same_cluster,34.633018,135.41216,34.633121,135.41225,OSAKA,OSAKA
571,7830,7899,2025-07-25 15:24:44,2025-07-28 12:23:56,68.98666666666666,181.2714446805709,636.9521804707193,0.0,70,True,,34.633041,135.41217,34.418015,133.45071,OSAKA,FUKUYAMA
572,7902,7914,2025-07-28 15:20:56,2025-07-29 03:23:56,12.05,0.22695855853813296,0.5190992733822074,0.0,13,False,R0_same_cluster,34.417061,133.45197,34.419094,133.45175,FUKUYAMA,FUKUYAMA
573,7917,7917,2025-07-29 06:25:36,2025-07-29 06:25:36,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.4692,133.44841,34.4692,133.44841,FUKUYAMA,FUKUYAMA
574,7920,7923,2025-07-29 09:21:19,2025-07-29 12:24:19,3.05,0.003666764897514833,0.006277158635362181,0.0,4,False,R0_same_cluster,34.472385,133.4549,34.472385,133.45486,FUKUYAMA,FUKUYAMA
575,7927,7929,2025-07-29 16:24:19,2025-07-29 18:24:19,2.0,0.00961376751065546,0.021861184152453833,0.0,3,False,R0_same_cluster,34.472435,133.45486,34.472359,133.45491,FUKUYAMA,FUKUYAMA
576,7932,7938,2025-07-29 21:24:19,2025-07-30 03:24:19,6.0,0.002037795353521134,0.007454297163477349,0.0,7,False,R0_same_cluster,34.472374,133.45486,34.472382,133.45488,FUKUYAMA,FUKUYAMA
577,7941,7941,2025-07-30 06:24:19,2025-07-30 06:24:19,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.472389,133.45486,34.472389,133.45486,FUKUYAMA,FUKUYAMA
578,7947,7948,2025-07-30 12:18:19,2025-07-30 13:24:19,1.1,0.004302047768896672,0.004302047768896672,0.0,2,False,R0_same_cluster,34.472401,133.45488,34.472366,133.4549,FUKUYAMA,FUKUYAMA
579,7954,8012,2025-07-30 19:24:19,2025-08-05 03:23:37,127.98833333333333,1531.592320514861,1563.9070750497017,0.0,59,False,R5_large_time_gap,34.472366,133.45486,25.141035,121.74788,FUKUYAMA,KEELUNG
580,8017,8086,2025-08-05 08:23:36,2025-08-08 05:25:18,69.02833333333334,320.2484011770472,461.03552667610535,0.0,70,True,,25.141094,121.74791,22.584347,120.29797,KEELUNG,KAOHSIUNG
581,8089,8190,2025-08-08 08:25:18,2025-08-12 15:25:45,103.0075,4.715913834588334,1379.8335289534114,0.0,102,False,R5_large_time_gap,22.584265,120.29797,22.550373,120.32558,KAOHSIUNG,KAOHSIUNG
582,8193,8195,2025-08-12 18:26:10,2025-08-12 20:26:10,2.0,0.004161746743041357,0.0057598651833257975,0.0,3,False,R0_same_cluster,22.544153,120.34406,22.544147,120.34402,KAOHSIUNG,KAOHSIUNG
583,8198,8198,2025-08-12 23:26:10,2025-08-12 23:26:10,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.544109,120.34404,22.544109,120.34404,KAOHSIUNG,KAOHSIUNG
584,8201,8202,2025-08-13 02:26:10,2025-08-13 03:26:10,1.0,0.00690379962714859,0.00690379962714859,0.0,2,False,R0_same_cluster,22.544121,120.34402,22.544149,120.34408,KAOHSIUNG,KAOHSIUNG
585,8205,8213,2025-08-13 06:26:10,2025-08-13 14:26:10,8.0,0.010870536493452787,0.04274579532111984,0.0,9,False,R0_same_cluster,22.544243,120.34404,22.544147,120.34406,KAOHSIUNG,KAOHSIUNG
586,8218,8226,2025-08-13 19:26:10,2025-08-14 03:20:10,7.9,0.0,0.02536924787845797,0.0,9,False,R0_same_cluster,22.544146,120.34406,22.544146,120.34406,KAOHSIUNG,KAOHSIUNG
587,8229,8238,2025-08-14 06:26:10,2025-08-14 15:23:10,8.95,0.003280166567391321,0.04029440325140741,0.0,10,False,R0_same_cluster,22.544157,120.34406,22.54418,120.34408,KAOHSIUNG,KAOHSIUNG
588,8243,8249,2025-08-14 20:23:10,2025-08-15 02:26:10,6.05,0.000778365561529432,0.014677821884920774,0.0,7,False,R0_same_cluster,22.544121,120.34406,22.544128,120.34406,KAOHSIUNG,KAOHSIUNG
589,8253,8263,2025-08-15 06:26:10,2025-08-15 16:26:10,10.0,0.011660856946955366,0.06552958911860736,0.0,11,False,R0_same_cluster,22.544163,120.344,22.544189,120.34411,KAOHSIUNG,KAOHSIUNG
590,8268,8275,2025-08-15 21:26:10,2025-08-16 04:26:10,7.0,0.004698177332606954,0.029374508326957174,0.0,8,False,R0_same_cluster,22.54417,120.34404,22.544132,120.34402,KAOHSIUNG,KAOHSIUNG
591,8279,8377,2025-08-16 08:20:10,2025-08-20 10:27:22,98.12,1984.065111855049,2132.8275305663315,0.0,99,False,R5_large_time_gap,22.544128,120.34412,34.616989,135.368607,KAOHSIUNG,OSAKA
592,8380,8380,2025-08-20 13:27:22,2025-08-20 13:27:22,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.615532,135.368652,34.615532,135.368652,OSAKA,OSAKA
593,8383,8389,2025-08-20 16:27:22,2025-08-20 22:27:47,6.006944444444445,4.026881438871121,4.3028200790620925,0.0,7,True,,34.615288,135.368423,34.625751,135.410553,OSAKA,OSAKA
594,8392,8392,2025-08-21 01:27:47,2025-08-21 01:27:47,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.625793,135.410568,34.625793,135.410568,OSAKA,OSAKA
595,8397,8398,2025-08-21 06:27:47,2025-08-21 07:27:47,1.0,0.001334340962419791,0.001334340962419791,0.0,2,False,R0_same_cluster,34.625786,135.410583,34.625774,135.410583,OSAKA,OSAKA
596,8401,8403,2025-08-21 10:27:46,2025-08-21 12:27:46,2.0,0.007878082925186682,0.013087652054221424,0.0,3,False,R0_same_cluster,34.625778,135.410599,34.625828,135.41066,OSAKA,OSAKA
597,8407,8407,2025-08-21 16:27:46,2025-08-21 16:27:46,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.625793,135.410583,34.625793,135.410583,OSAKA,OSAKA
598,8410,8411,2025-08-21 19:27:46,2025-08-21 20:27:47,1.0002777777777778,0.0,0.0,0.0,2,False,R0_same_cluster,34.625759,135.410599,34.625759,135.410599,OSAKA,OSAKA
599,8416,8425,2025-08-22 01:27:46,2025-08-22 10:27:46,9.0,0.0030889919802067557,0.03199752646969676,0.0,10,False,R0_same_cluster,34.625778,135.410583,34.625767,135.410614,OSAKA,OSAKA
600,8433,8440,2025-08-22 18:27:47,2025-08-23 01:27:47,7.0,0.004209014026922955,0.0186812239348461,0.0,8,False,R0_same_cluster,34.625771,135.410629,34.625771,135.410583,OSAKA,OSAKA
601,8443,8445,2025-08-23 04:27:47,2025-08-23 06:27:46,1.9997222222222222,0.005964051996606,0.010540189187026532,0.0,3,False,R0_same_cluster,34.625748,135.410583,34.625786,135.410629,OSAKA,OSAKA
602,8449,8449,2025-08-23 10:27:46,2025-08-23 10:27:46,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.625774,135.410599,34.625774,135.410599,OSAKA,OSAKA
603,8456,8462,2025-08-23 17:27:46,2025-08-23 23:27:46,6.0,0.0019142191801011631,0.03256630966228162,0.0,7,False,R0_same_cluster,34.625755,135.410599,34.625767,135.410614,OSAKA,OSAKA
604,8467,8468,2025-08-24 04:27:47,2025-08-24 05:27:47,1.0,0.0014427746824690092,0.0014427746824690092,0.0,2,False,R0_same_cluster,34.625759,135.410614,34.625763,135.410629,OSAKA,OSAKA
605,8473,8473,2025-08-24 10:27:46,2025-08-24 10:27:46,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.625778,135.410599,34.625778,135.410599,OSAKA,OSAKA
606,8477,8477,2025-08-24 14:27:47,2025-08-24 14:27:47,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.625778,135.410583,34.625778,135.410583,OSAKA,OSAKA
607,8482,8487,2025-08-24 19:27:46,2025-08-25 00:27:47,5.000277777777778,0.004709493499709029,0.01271700023398982,0.0,6,False,R0_same_cluster,34.625759,135.410599,34.625778,135.410553,OSAKA,OSAKA
608,8491,8492,2025-08-25 04:27:47,2025-08-25 05:27:47,1.0,0.0014427746824690092,0.0014427746824690092,0.0,2,False,R0_same_cluster,34.625763,135.410629,34.625759,135.410614,OSAKA,OSAKA
609,8495,8585,2025-08-25 08:27:54,2025-08-29 02:27:52,89.99944444444445,1988.4057377166955,2130.814243256206,0.0,91,False,R5_large_time_gap,34.625778,135.410599,22.546722,120.33107,OSAKA,KAOHSIUNG
610,8588,8590,2025-08-29 05:27:12,2025-08-29 07:24:12,1.95,0.006955626891935525,0.011713176054782495,0.0,3,False,R0_same_cluster,22.545202,120.34536,22.545141,120.345375,KAOHSIUNG,KAOHSIUNG
611,8595,8595,2025-08-29 12:27:12,2025-08-29 12:27:12,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.545134,120.345177,22.545134,120.345177,KAOHSIUNG,KAOHSIUNG
612,8600,8601,2025-08-29 17:27:12,2025-08-29 18:27:12,1.0,0.008697944438127145,0.008697944438127145,0.0,2,False,R0_same_cluster,22.545103,120.345444,22.545113,120.34536,KAOHSIUNG,KAOHSIUNG
613,8606,8610,2025-08-29 23:24:12,2025-08-30 03:27:12,4.05,0.005555379160280319,0.014122511615314842,0.0,5,False,R0_same_cluster,22.545084,120.34539,22.545094,120.345337,KAOHSIUNG,KAOHSIUNG
614,8618,8620,2025-08-30 11:24:12,2025-08-30 13:27:12,2.05,0.0019670029969750436,0.004703973196641235,0.0,3,False,R0_same_cluster,22.545153,120.34536,22.545164,120.345345,KAOHSIUNG,KAOHSIUNG
615,8629,8629,2025-08-30 22:27:12,2025-08-30 22:27:12,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.545088,120.34536,22.545088,120.34536,KAOHSIUNG,KAOHSIUNG
616,8632,8634,2025-08-31 01:27:12,2025-08-31 03:27:12,2.0,0.0049237283434172986,0.010610476365640758,0.0,3,False,R0_same_cluster,22.545099,120.34536,22.545126,120.345398,KAOHSIUNG,KAOHSIUNG
617,8640,8645,2025-08-31 09:27:12,2025-08-31 14:26:07,4.981944444444444,10.566553772174723,10.952500922318784,0.0,6,True,,22.545166,120.34536,22.616146,120.276932,KAOHSIUNG,KAOHSIUNG
618,8648,8648,2025-08-31 17:26:07,2025-08-31 17:26:07,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.615992,120.276932,22.615992,120.276932,KAOHSIUNG,KAOHSIUNG
619,8651,8651,2025-08-31 20:26:07,2025-08-31 20:26:07,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.615986,120.276985,22.615986,120.276985,KAOHSIUNG,KAOHSIUNG
620,8655,8655,2025-09-01 00:26:07,2025-09-01 00:26:07,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.615934,120.276947,22.615934,120.276947,KAOHSIUNG,KAOHSIUNG
621,8660,8667,2025-09-01 05:26:07,2025-09-01 12:26:07,7.0,0.022441557713713534,0.06914943217014594,0.0,8,False,R0_same_cluster,22.616032,120.276962,22.615856,120.276855,KAOHSIUNG,KAOHSIUNG
622,8672,8679,2025-09-01 17:26:07,2025-09-02 00:26:10,7.0008333333333335,0.010675148762997681,0.04896385149964429,0.0,8,False,R0_same_cluster,22.615843,120.276947,22.615938,120.276962,KAOHSIUNG,KAOHSIUNG
623,8684,8693,2025-09-02 05:26:07,2025-09-02 14:26:07,9.0,0.01827490648370278,0.0702048868161096,0.0,10,False,R0_same_cluster,22.615843,120.276962,22.616005,120.276932,KAOHSIUNG,KAOHSIUNG
624,8696,8696,2025-09-02 17:26:07,2025-09-02 17:26:07,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.615946,120.276932,22.615946,120.276932,KAOHSIUNG,KAOHSIUNG
625,8699,8701,2025-09-02 20:26:07,2025-09-02 22:26:07,2.0,0.017636159153510408,0.017858990407377862,0.0,3,False,R0_same_cluster,22.615818,120.276863,22.615976,120.276878,KAOHSIUNG,KAOHSIUNG
626,8704,8821,2025-09-03 01:26:08,2025-09-07 22:27:16,117.0188888888889,1982.423333569969,2096.311641514477,0.0,118,False,R5_large_time_gap,22.615854,120.276878,34.613541,135.361496,KAOHSIUNG,OSAKA
627,8825,8835,2025-09-08 02:27:16,2025-09-08 12:27:16,10.0,0.09116023729494903,0.39791436118339973,0.0,11,False,R0_same_cluster,34.613308,135.362289,34.613472,135.361313,OSAKA,OSAKA
628,8838,8844,2025-09-08 15:27:16,2025-09-08 21:27:52,6.01,3.22527760654058,3.3949705174853295,0.0,7,True,,34.611893,135.362473,34.629528,135.390457,OSAKA,OSAKA
629,8857,8857,2025-09-09 10:26:10,2025-09-09 10:26:10,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.625759,135.410706,34.625759,135.410706,OSAKA,OSAKA
630,8880,8880,2025-09-10 09:26:36,2025-09-10 09:26:36,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.625767,135.410736,34.625767,135.410736,OSAKA,OSAKA
631,8908,8908,2025-09-11 13:26:10,2025-09-11 13:26:10,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.625801,135.41069,34.625801,135.41069,OSAKA,OSAKA
632,8925,8955,2025-09-12 06:28:00,2025-09-13 15:26:38,32.977222222222224,421.5402729931357,444.32638847484975,0.0,31,False,R5_large_time_gap,34.625759,135.410721,33.970798,130.89035,OSAKA,SHIMONOSEKI
633,8958,8962,2025-09-13 18:26:38,2025-09-13 22:28:00,4.022777777777778,1.3545945568880333,1.7651532750177568,0.0,5,False,R0_same_cluster,33.971016,130.890182,33.967041,130.876297,SHIMONOSEKI,SHIMONOSEKI
634,8967,8968,2025-09-14 03:26:33,2025-09-14 04:26:33,1.0,0.008234410485031459,0.008234410485031459,0.0,2,False,R0_same_cluster,33.914295,130.822235,33.914368,130.82222,TOBATA,TOBATA
635,8971,8972,2025-09-14 07:26:33,2025-09-14 08:26:33,1.0,0.0025574868455810313,0.0025574868455810313,0.0,2,False,R0_same_cluster,33.914314,130.82222,33.914291,130.82222,TOBATA,TOBATA
636,8982,8982,2025-09-14 18:26:33,2025-09-14 18:26:33,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,33.91428,130.822113,33.91428,130.822113,TOBATA,TOBATA
637,8989,8992,2025-09-15 01:26:33,2025-09-15 04:26:33,3.0,0.0015880090868114734,0.01269834217837466,0.0,4,False,R0_same_cluster,33.914268,130.822235,33.914261,130.82222,TOBATA,TOBATA
638,8995,8995,2025-09-15 07:26:33,2025-09-15 07:26:33,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,33.914318,130.822159,33.914318,130.822159,TOBATA,TOBATA
639,9006,9006,2025-09-15 18:26:33,2025-09-15 18:26:33,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,33.914326,130.822174,33.914326,130.822174,TOBATA,TOBATA
640,9015,9016,2025-09-16 03:26:33,2025-09-16 04:26:33,1.0,0.001334340963127115,0.001334340963127115,0.0,2,False,R0_same_cluster,33.914272,130.82222,33.914284,130.82222,TOBATA,TOBATA
641,9019,9019,2025-09-16 07:26:33,2025-09-16 07:26:33,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,33.914288,130.822189,33.914288,130.822189,TOBATA,TOBATA
642,9023,9023,2025-09-16 11:26:33,2025-09-16 11:26:33,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,33.914272,130.822205,33.914272,130.822205,TOBATA,TOBATA
643,9026,9026,2025-09-16 14:26:33,2025-09-16 14:26:33,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,33.914402,130.822235,33.914402,130.822235,TOBATA,TOBATA
644,9030,9030,2025-09-16 18:26:33,2025-09-16 18:26:33,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,33.914288,130.82222,33.914288,130.82222,TOBATA,TOBATA
645,9043,9043,2025-09-17 07:26:33,2025-09-17 07:26:33,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,33.914299,130.822189,33.914299,130.822189,TOBATA,TOBATA
646,9050,9056,2025-09-17 14:26:33,2025-09-17 20:26:33,6.0,0.006004534333011032,0.028305385008141747,0.0,7,False,R0_same_cluster,33.914349,130.82222,33.914295,130.82222,TOBATA,TOBATA
647,9059,9059,2025-09-17 23:27:59,2025-09-17 23:27:59,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,33.890442,130.804718,33.890442,130.804718,WAKAMATSU,WAKAMATSU
648,9068,9068,2025-09-18 08:25:29,2025-09-18 08:25:29,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,33.877586,130.801865,33.877586,130.801865,YAWATA,YAWATA
649,9078,9078,2025-09-18 18:19:29,2025-09-18 18:19:29,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,33.877579,130.801849,33.877579,130.801849,YAWATA,YAWATA
650,9107,9161,2025-09-20 12:27:21,2025-09-22 19:27:57,55.01,889.281148787013,954.7860441556164,0.0,55,False,R5_large_time_gap,33.98185,130.489807,31.349586,121.51461,unknown,SHANGHAI
651,9171,9172,2025-09-23 05:27:43,2025-09-23 06:24:43,0.95,0.003975618402905419,0.003975618402905419,0.0,2,False,R0_same_cluster,31.349453,121.514709,31.34944,121.514748,SHANGHAI,SHANGHAI
652,9175,9175,2025-09-23 09:24:44,2025-09-23 09:24:44,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,31.349506,121.514679,31.349506,121.514679,SHANGHAI,SHANGHAI
653,9183,9183,2025-09-23 17:24:45,2025-09-23 17:24:45,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,31.349447,121.514763,31.349447,121.514763,SHANGHAI,SHANGHAI
654,9187,9267,2025-09-23 21:27:56,2025-09-27 05:24:26,79.94166666666666,990.2563564230381,1263.6341848827765,0.0,81,False,R5_large_time_gap,31.389547,121.507851,22.544346,120.344254,unknown,KAOHSIUNG
655,9271,9274,2025-09-27 09:27:26,2025-09-27 12:24:26,2.95,0.0019596611052552,0.007061367253163564,0.0,4,False,R0_same_cluster,22.544329,120.344223,22.544313,120.344215,KAOHSIUNG,KAOHSIUNG
656,9277,9277,2025-09-27 15:27:26,2025-09-27 15:27:26,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.544308,120.344322,22.544308,120.344322,KAOHSIUNG,KAOHSIUNG
657,9282,9285,2025-09-27 20:27:26,2025-09-27 23:27:26,3.0,0.0020223976809936373,0.022871899273482318,0.0,4,False,R0_same_cluster,22.544281,120.344276,22.544298,120.344269,KAOHSIUNG,KAOHSIUNG
